x	y	L8b2_24MART2014	L8b3_24MART2014	L8b4_24MART2014	L8b5_24MART2014	L8b2_25APR2014	L8b3_25APR2014	L8b4_25APR2014	L8b5_25APR2014	BG_24MART2014	BR_24MART2014	BNIR_24MART2014	GB_24MART2014	GR_24MART2014	GNIR_24MART2014	RB_24MART2014	RG_24MART2014	RNIR_24MART2014	NIRB_24MART2014	NIRG_24MART2014	NIRR_24MART2014	BG_25APR2014	BR_25APR2014	BNIR_25APR2014	GB_25APR2014	GR_25APR2014	GNIR_25APR2014	RB_25APR2014	RG_25APR2014	RNIR_25APR2014	NIRB_25APR2014	NIRG_25APR2014	NIRR_25APR2014	DEM	CScurv	CI	FA	TWI	LSF	CNBL	VDCN	VD	SLP	MRVBF	MRRTF	L8b2_mean	L8b3_mean	L8b4_mean	L8b5_mean	BG_mean	BR_mean	BNIR_mean	GB_mean	GR_mean	GNIR_mean	RB_mean	RG_mean	RNIR_mean	NIRB_mean	NIRG_mean	NIRR_mean
"471"	566220	5592690	0.0275	0.033	0.0394	0.0591	0.0369	0.0436	0.0497	0.0771	0.833333	0.69797	0.465313	1.2	0.837563	0.558376	1.432727	1.193939	0.666667	2.149091	1.790909	1.5	0.84633	0.742455	0.478599	1.181572	0.877264	0.565499	1.346884	1.139908	0.644617	2.089431	1.768349	1.551308	280.005432	0.000286	1.124234	7553.290527	7.558878	0.895568	209.843536	70.161911	10.398991	4.38421	0.442483	0.436977	0.0322	0.0383	0.04455	0.0681	0.840731070496084	0.722783389450056	0.472834067547724	1.18944099378882	0.859708193041526	0.562408223201175	1.38354037267081	1.16318537859008	0.654185022026432	2.11490683229814	1.77806788511749	1.52861952861953
"472"	566250	5592690	0.0264	0.0309	0.0365	0.0561	0.0372	0.044	0.05	0.0771	0.854369	0.723288	0.470588	1.170455	0.846575	0.550802	1.382576	1.18123	0.650624	2.125	1.815534	1.536986	0.845455	0.744	0.48249	1.182796	0.88	0.570687	1.344086	1.136364	0.648508	2.072581	1.752273	1.542	278.480438	0.000301	1.560456	7156.047363	7.409084	0.886102	209.817871	68.662582	11.672126	4.440361	0.366103	0.523337	0.0318	0.03745	0.04325	0.0666	0.84913217623498	0.735260115606936	0.477477477477477	1.17767295597484	0.865895953757225	0.562312312312312	1.36006289308176	1.15487316421896	0.649399399399399	2.09433962264151	1.77837116154873	1.53988439306358
"473"	566280	5592690	0.0234	0.0285	0.0327	0.0506	0.0359	0.0429	0.0492	0.0755	0.821053	0.715596	0.462451	1.217949	0.87156	0.563241	1.397436	1.147368	0.646245	2.162393	1.775439	1.547401	0.83683	0.729675	0.475497	1.194986	0.871951	0.568212	1.370474	1.146853	0.651656	2.103064	1.759907	1.534553	276.872375	0.000311	2.016394	6885.947754	7.290857	0.860743	209.792847	67.079514	13.058422	4.425197	0.313923	0.588652	0.02965	0.0357	0.04095	0.06305	0.830532212885154	0.724053724053724	0.470261697065821	1.20404721753794	0.871794871794872	0.566217287866773	1.38111298482293	1.14705882352941	0.649484536082474	2.12647554806071	1.76610644257703	1.53968253968254
"474"	566310	5592690	0.0229	0.0271	0.0313	0.048	0.0363	0.0428	0.0485	0.0753	0.845018	0.731629	0.477083	1.183406	0.865815	0.564583	1.366812	1.154982	0.652083	2.09607	1.771218	1.533546	0.848131	0.748454	0.482072	1.179063	0.882474	0.568393	1.336088	1.133178	0.64409	2.07438	1.759346	1.552577	275.220032	0.000317	2.413731	6706.462402	7.351456	0.840322	209.768417	65.45163	14.514123	4.321128	0.348148	0.555148	0.0296	0.03495	0.0399	0.06165	0.846924177396281	0.741854636591479	0.480129764801298	1.18074324324324	0.87593984962406	0.5669099756691	1.34797297297297	1.14163090128755	0.64720194647202	2.08277027027027	1.76394849785408	1.54511278195489
"475"	566340	5592690	0.0234	0.0273	0.0311	0.0469	0.0358	0.0424	0.0478	0.0738	0.857143	0.752412	0.498934	1.166667	0.877814	0.58209	1.32906	1.139194	0.663113	2.004274	1.717949	1.508039	0.84434	0.748954	0.485095	1.184358	0.887029	0.574526	1.335196	1.127359	0.647696	2.061453	1.740566	1.543933	273.562958	0.000311	2.791362	6636.495117	7.425712	0.801176	209.744583	63.81839	15.997279	4.1438	0.415723	0.490404	0.0296	0.03485	0.03945	0.06035	0.8493543758967	0.750316856780735	0.490472245236123	1.17736486486486	0.88339670468948	0.577464788732394	1.33277027027027	1.13199426111908	0.653686826843413	2.03885135135135	1.73170731707317	1.5297845373891
"476"	566370	5592690	0.0243	0.0296	0.0347	0.0528	0.0359	0.0428	0.0489	0.0762	0.820946	0.700288	0.460227	1.218107	0.853026	0.560606	1.427984	1.172297	0.657197	2.172839	1.783784	1.521614	0.838785	0.734151	0.471129	1.192201	0.875256	0.56168	1.362117	1.142523	0.641732	2.122563	1.780374	1.558282	271.924103	0.000308	3.038233	6693.464844	7.530231	0.755166	209.721054	62.203041	17.471811	3.929109	0.472709	0.448625	0.0301	0.0362	0.0418	0.0645	0.831491712707182	0.720095693779904	0.466666666666667	1.20265780730897	0.866028708133971	0.561240310077519	1.38870431893688	1.15469613259669	0.648062015503876	2.14285714285714	1.78176795580111	1.54306220095694
"477"	566400	5592690	0.0247	0.03	0.0357	0.0542	0.0372	0.0444	0.0507	0.0793	0.823333	0.691877	0.45572	1.214575	0.840336	0.553506	1.445344	1.19	0.658672	2.194332	1.806667	1.518207	0.837838	0.733728	0.469105	1.193548	0.87574	0.559899	1.362903	1.141892	0.639344	2.131721	1.786036	1.564103	270.329834	0.000319	3.259954	6829.901367	7.646454	0.691663	209.697983	60.631866	18.908888	3.648046	0.492159	0.49767	0.03095	0.0372	0.0432	0.06675	0.831989247311828	0.716435185185185	0.463670411985019	1.20193861066236	0.861111111111111	0.557303370786517	1.39579967689822	1.16129032258065	0.647191011235955	2.15670436187399	1.79435483870968	1.54513888888889
"478"	566430	5592690	0.0244	0.0296	0.035	0.0536	0.0371	0.0439	0.05	0.0787	0.824324	0.697143	0.455224	1.213115	0.845714	0.552239	1.434426	1.182432	0.652985	2.196721	1.810811	1.531429	0.845102	0.742	0.47141	1.183288	0.878	0.557815	1.347709	1.138952	0.635324	2.121294	1.792711	1.574	268.833435	0.000341	3.510061	6962.064941	7.745467	0.626169	209.675354	59.158073	20.255486	3.368853	0.467193	0.765731	0.03075	0.03675	0.0425	0.06615	0.836734693877551	0.723529411764706	0.464852607709751	1.19512195121951	0.864705882352941	0.555555555555556	1.38211382113821	1.15646258503401	0.642479213907785	2.15121951219512	1.8	1.55647058823529
"479"	566460	5592690	0.0245	0.0289	0.0345	0.0527	0.0368	0.0439	0.0491	0.0777	0.847751	0.710145	0.464896	1.179592	0.837681	0.548387	1.408163	1.193772	0.654649	2.151021	1.823529	1.527536	0.838269	0.749491	0.473617	1.192935	0.894094	0.564994	1.334239	1.118451	0.631918	2.111413	1.769932	1.582485	267.416138	0.00037	3.746388	7040.919434	7.806614	0.58797	209.653305	57.762833	21.532412	3.204063	0.465598	1.028938	0.03065	0.0364	0.0418	0.0652	0.842032967032967	0.733253588516746	0.470092024539877	1.18760195758564	0.870813397129187	0.558282208588957	1.36378466557912	1.14835164835165	0.641104294478528	2.12724306688418	1.79120879120879	1.55980861244019
"480"	566490	5592690	0.0244	0.0293	0.035	0.054	0.0369	0.044	0.0503	0.0798	0.832764	0.697143	0.451852	1.20082	0.837143	0.542593	1.434426	1.194539	0.648148	2.213115	1.843003	1.542857	0.838636	0.733598	0.462406	1.192412	0.874752	0.551378	1.363144	1.143182	0.630326	2.162602	1.813636	1.586481	266.016144	4e-04	3.922372	7060.861816	7.831822	0.571333	209.631607	56.384541	22.797794	3.132813	0.455737	1.199171	0.03065	0.03665	0.04265	0.0669	0.836289222373806	0.718640093786636	0.458146487294469	1.19575856443719	0.859320046893318	0.547832585949178	1.39151712887439	1.16371077762619	0.637518684603886	2.18270799347471	1.82537517053206	1.56858147713951
"481"	566520	5592690	0.0249	0.0308	0.0371	0.0567	0.0378	0.0457	0.0529	0.0837	0.808442	0.671159	0.439153	1.236948	0.830189	0.54321	1.48996	1.204545	0.654321	2.277108	1.840909	1.528302	0.827133	0.714556	0.451613	1.208995	0.863894	0.545998	1.399471	1.157549	0.632019	2.214286	1.83151	1.582231	264.597504	0.000418	3.989033	7040.855469	7.833009	0.567924	209.610336	54.987175	24.088892	3.119915	0.44981	1.258016	0.03135	0.03825	0.045	0.0702	0.819607843137255	0.696666666666667	0.446581196581197	1.2200956937799	0.85	0.544871794871795	1.43540669856459	1.17647058823529	0.641025641025641	2.23923444976077	1.83529411764706	1.56
"482"	566550	5592690	0.0244	0.0299	0.0364	0.0564	0.0375	0.0457	0.0532	0.0839	0.816054	0.67033	0.432624	1.22541	0.821429	0.530142	1.491803	1.217391	0.64539	2.311476	1.886288	1.549451	0.820569	0.704887	0.446961	1.218667	0.859023	0.544696	1.418667	1.164114	0.634088	2.237333	1.835886	1.577068	263.121399	0.00042	3.931589	7089.903809	7.826602	0.578633	209.589417	53.531982	25.443424	3.161714	0.461976	1.255835	0.03095	0.0378	0.0448	0.07015	0.818783068783069	0.690848214285714	0.44119743406985	1.22132471728595	0.84375	0.538845331432644	1.44749596122779	1.18518518518519	0.638631503920171	2.26655896607431	1.85582010582011	1.56584821428571
"483"	566580	5592690	0.024	0.0303	0.0363	0.0574	0.0364	0.0452	0.0528	0.0837	0.792079	0.661157	0.418118	1.2625	0.834711	0.527875	1.5125	1.19802	0.632404	2.391667	1.894389	1.581267	0.80531	0.689394	0.434887	1.241758	0.856061	0.540024	1.450549	1.168142	0.630824	2.29945	1.85177	1.585227	261.578827	0.00041	3.789747	7265.099609	7.841621	0.588467	209.568817	52.010014	26.869881	3.191082	0.508609	1.164571	0.0302	0.03775	0.04455	0.07055	0.8	0.677890011223345	0.428065201984408	1.25	0.847362514029181	0.53508150248051	1.47516556291391	1.18013245033113	0.631467044649185	2.33609271523179	1.86887417218543	1.58361391694725
"484"	566610	5592690	0.0275	0.0347	0.0432	0.0683	0.0378	0.0474	0.056	0.0904	0.792507	0.636574	0.402635	1.261818	0.803241	0.508053	1.570909	1.244957	0.632504	2.483636	1.9683	1.581019	0.797468	0.675	0.418142	1.253968	0.846429	0.524336	1.481482	1.181435	0.619469	2.391535	1.907173	1.614286	260.016937	0.000394	3.631357	7522.041504	7.884528	0.586336	209.54834	50.468601	28.318024	3.165263	0.541525	1.047116	0.03265	0.04105	0.0496	0.07935	0.79537149817296	0.658266129032258	0.411468178954001	1.2572741194487	0.827620967741935	0.517328292375551	1.51914241960184	1.20828258221681	0.625078764965343	2.43032159264931	1.93300852618758	1.59979838709677
"485"	566640	5592690	0.0326	0.0421	0.0517	0.0803	0.0388	0.0487	0.0564	0.0912	0.774347	0.630561	0.405978	1.291411	0.814313	0.524284	1.58589	1.228028	0.643836	2.46319	1.907363	1.553192	0.796715	0.687943	0.425439	1.255155	0.863475	0.533991	1.453608	1.158111	0.618421	2.350515	1.87269	1.617021	258.46936	0.000384	3.509707	7800.09668	7.928795	0.584632	209.527542	48.941803	29.754572	3.140433	0.549894	0.956752	0.0357	0.0454	0.05405	0.08575	0.786343612334802	0.66049953746531	0.416326530612245	1.27170868347339	0.839962997224792	0.529446064139942	1.5140056022409	1.19052863436123	0.630320699708455	2.40196078431373	1.88876651982379	1.58649398704903
"486"	566670	5592690	0.034	0.0432	0.0534	0.0835	0.0385	0.0474	0.0549	0.0884	0.787037	0.636704	0.407186	1.270588	0.808989	0.517365	1.570588	1.236111	0.639521	2.455882	1.93287	1.56367	0.812236	0.701275	0.43552	1.231169	0.863388	0.536199	1.425974	1.158228	0.621041	2.296104	1.864979	1.6102	256.921814	0.000392	3.418708	8064.107422	7.957088	0.592398	209.506271	47.41555	31.194008	3.15617	0.550504	0.885902	0.03625	0.0453	0.05415	0.08595	0.800220750551876	0.66943674976916	0.421756835369401	1.24965517241379	0.836565096952908	0.527050610820244	1.49379310344828	1.1953642384106	0.630017452006981	2.37103448275862	1.89735099337748	1.58725761772853
"487"	566700	5592690	0.0311	0.0377	0.0458	0.0718	0.038	0.0467	0.0535	0.0866	0.824934	0.679039	0.433148	1.212219	0.823144	0.52507	1.472669	1.214854	0.637883	2.308682	1.904509	1.567686	0.813704	0.71028	0.438799	1.228947	0.872897	0.539261	1.407895	1.14561	0.617783	2.278947	1.85439	1.618692	255.35643	0.000412	3.29214	8233.208008	7.966578	0.603572	209.484177	45.872246	32.655472	3.191775	0.553163	0.82311	0.03455	0.0422	0.04965	0.0792	0.818720379146919	0.695871097683786	0.436237373737374	1.22141823444284	0.849949647532729	0.532828282828283	1.4370477568741	1.17654028436019	0.626893939393939	2.29232995658466	1.87677725118483	1.59516616314199
"488"	566730	5592690	0.0276	0.0335	0.04	0.0622	0.0377	0.0461	0.0533	0.0847	0.823881	0.69	0.44373	1.213768	0.8375	0.538585	1.449275	1.19403	0.643087	2.253623	1.856716	1.555	0.817787	0.707317	0.4451	1.222812	0.864916	0.544274	1.413793	1.156182	0.62928	2.246684	1.83731	1.589118	253.755463	0.000425	3.079885	8245.323242	7.92319	0.640333	209.461487	44.29398	34.155197	3.339351	0.573743	0.553031	0.03265	0.0398	0.04665	0.07345	0.82035175879397	0.69989281886388	0.444520081688223	1.21898928024502	0.853161843515541	0.541865214431586	1.42879019908116	1.17211055276382	0.635125936010892	2.24961715160796	1.84547738693467	1.57449088960343
"489"	566760	5592690	0.0264	0.0313	0.0372	0.0589	0.0381	0.0458	0.0532	0.085	0.84345	0.709677	0.448217	1.185606	0.841398	0.531409	1.409091	1.188498	0.631579	2.231061	1.881789	1.583333	0.831878	0.716165	0.448235	1.2021	0.860902	0.538824	1.396325	1.161572	0.625882	2.230971	1.855895	1.597744	252.001312	0.000428	2.800875	8278.458008	7.802959	0.755922	209.437622	42.56369	35.812084	3.789327	0.57771	0.35747	0.03225	0.03855	0.0452	0.07195	0.836575875486381	0.713495575221239	0.448227936066713	1.1953488372093	0.85287610619469	0.535788742182071	1.4015503875969	1.17250324254215	0.62821403752606	2.23100775193798	1.86640726329442	1.59181415929204
"490"	566790	5592690	0.0261	0.0315	0.0374	0.0584	0.0389	0.0468	0.0542	0.0871	0.828571	0.697861	0.446918	1.206897	0.842246	0.539384	1.43295	1.187302	0.640411	2.237548	1.853968	1.561497	0.831197	0.717712	0.446613	1.203085	0.863469	0.537313	1.393316	1.15812	0.622273	2.239074	1.861111	1.607011	249.911819	0.000419	2.501427	8579.567383	7.680799	0.934073	209.412613	40.499195	37.807888	4.434772	0.557997	0.305042	0.0325	0.03915	0.0458	0.07275	0.830140485312899	0.709606986899563	0.446735395189003	1.20461538461538	0.854803493449782	0.538144329896907	1.40923076923077	1.1698595146871	0.629553264604811	2.23846153846154	1.85823754789272	1.58842794759825
"491"	566820	5592690	0.0258	0.0324	0.0398	0.063	0.0393	0.048	0.055	0.0966	0.796296	0.648241	0.409524	1.255814	0.81407	0.514286	1.542636	1.228395	0.631746	2.44186	1.944444	1.582915	0.81875	0.714545	0.406832	1.221374	0.872727	0.496894	1.399491	1.145833	0.569358	2.458015	2.0125	1.756364	247.492508	0.000388	2.216138	9033.564453	7.619668	1.087839	209.386307	38.106201	40.137211	4.95155	0.536649	0.278902	0.03255	0.0402	0.0474	0.0798	0.809701492537313	0.686708860759494	0.407894736842105	1.23502304147465	0.848101265822785	0.503759398496241	1.45622119815668	1.17910447761194	0.593984962406015	2.45161290322581	1.98507462686567	1.68354430379747
"492"	566850	5592690	0.0315	0.0399	0.0475	0.0885	0.0382	0.0502	0.0539	0.1284	0.789474	0.663158	0.355932	1.266667	0.84	0.450847	1.507936	1.190476	0.536723	2.809524	2.218045	1.863158	0.760956	0.70872	0.297508	1.314136	0.931354	0.390966	1.410995	1.073705	0.419782	3.361257	2.557769	2.382189	245.285934	0.000346	1.963196	9545.274414	7.637403	1.151628	209.360703	35.925236	42.278893	5.132689	0.528353	0.267167	0.03485	0.04505	0.0507	0.10845	0.773584905660377	0.687376725838264	0.321346242508068	1.29268292682927	0.888560157790927	0.415398801290917	1.45480631276901	1.12541620421754	0.467496542185339	3.11190817790531	2.40732519422863	2.13905325443787
"493"	565800	5592720	0.0355	0.0475	0.0582	0.1038	0.0405	0.051	0.0591	0.1045	0.747368	0.609966	0.342004	1.338028	0.816151	0.457611	1.639437	1.225263	0.560694	2.923944	2.185263	1.783505	0.794118	0.685279	0.38756	1.259259	0.862944	0.488038	1.459259	1.158823	0.56555	2.580247	2.04902	1.76819	294.937653	0.000577	5.780326	4526.744141	7.450719	0.482086	210.236481	84.70118	0.423069	2.939751	0.514726	1.468337	0.038	0.04925	0.05865	0.10415	0.771573604060914	0.647911338448423	0.364858377340374	1.29605263157895	0.839727195225916	0.472875660105617	1.54342105263158	1.19086294416244	0.563130100816131	2.74078947368421	2.11472081218274	1.77578857630009
"494"	565830	5592720	0.0349	0.0452	0.0553	0.0991	0.0418	0.053	0.0603	0.1064	0.772124	0.631103	0.35217	1.295129	0.81736	0.456105	1.584527	1.223451	0.558022	2.839542	2.192478	1.792043	0.788679	0.693201	0.392857	1.267943	0.878939	0.49812	1.442584	1.137736	0.566729	2.545455	2.007547	1.764511	294.368347	0.000423	3.69015	5004.640137	7.438494	0.568129	210.211823	84.156517	0.754444	3.286807	0.50478	0.99837	0.03835	0.0491	0.0578	0.10275	0.781059063136456	0.663494809688581	0.37323600973236	1.28031290743155	0.849480968858131	0.477858880778589	1.50717079530639	1.17718940936864	0.562530413625304	2.67926988265971	2.09266802443992	1.77768166089965
"495"	565860	5592720	0.0341	0.0433	0.0553	0.0958	0.0421	0.0519	0.061	0.1024	0.787529	0.616637	0.35595	1.269795	0.783002	0.451983	1.621701	1.277136	0.577244	2.809384	2.212471	1.732369	0.811175	0.690164	0.411133	1.232779	0.85082	0.506836	1.448931	1.175337	0.595703	2.432304	1.973025	1.678688	293.587189	0.00034	2.554458	5452.754883	7.443927	0.640986	210.18631	83.400887	1.204176	3.560761	0.496784	0.571702	0.0381	0.0476	0.05815	0.0991	0.800420168067227	0.655202063628547	0.384460141271443	1.249343832021	0.818572656921754	0.480322906155399	1.52624671916011	1.22163865546218	0.58678102926337	2.6010498687664	2.08193277310924	1.70421324161651
"496"	565890	5592720	0.0363	0.0468	0.058	0.1015	0.0432	0.053	0.063	0.1062	0.775641	0.625862	0.357635	1.289256	0.806897	0.461084	1.597796	1.239316	0.571429	2.796143	2.168803	1.75	0.815094	0.685714	0.40678	1.226852	0.84127	0.499058	1.458333	1.188679	0.59322	2.458333	2.003774	1.685714	292.609253	0.000273	1.792139	5963.972656	7.458189	0.719977	210.160355	82.448891	1.799076	3.840527	0.548364	0.372137	0.03975	0.0499	0.0605	0.10385	0.796593186372745	0.65702479338843	0.382763601348098	1.25534591194969	0.824793388429752	0.480500722195474	1.52201257861635	1.2124248496994	0.5825710158883	2.6125786163522	2.0811623246493	1.71652892561983
"497"	565920	5592720	0.0417	0.0577	0.0736	0.1329	0.0421	0.059	0.0619	0.1513	0.722704	0.566576	0.31377	1.383693	0.783967	0.434161	1.764988	1.275563	0.5538	3.18705	2.303293	1.805707	0.713559	0.680129	0.278255	1.401425	0.95315	0.389954	1.470309	1.049153	0.409121	3.593824	2.564407	2.444265	291.855865	0.000206	1.169231	6697.192383	7.505526	0.803679	210.133224	81.722649	2.295981	4.10637	0.574483	0.317407	0.0419	0.05835	0.06775	0.1421	0.718080548414739	0.618450184501845	0.294862772695285	1.39260143198091	0.861254612546125	0.410626319493315	1.61694510739857	1.16109682947729	0.476776917663617	3.39140811455847	2.43530419880034	2.09741697416974
"498"	565980	5592720	0.03	0.0376	0.0449	0.0698	0.038	0.0487	0.0521	0.0935	0.797872	0.668151	0.429799	1.253333	0.837416	0.538682	1.496667	1.194149	0.643266	2.326667	1.856383	1.554566	0.780287	0.729367	0.406417	1.281579	0.934741	0.520856	1.371053	1.069815	0.557219	2.460526	1.919918	1.794626	288.009399	4e-06	-0.218685	10246.791992	7.83733	0.986104	210.076813	77.932594	4.945722	4.505787	0.565908	0.296656	0.034	0.04315	0.0485	0.08165	0.787949015063731	0.701030927835052	0.416411512553582	1.26911764705882	0.889690721649484	0.528475199020208	1.42647058823529	1.12398609501738	0.593998775260257	2.40147058823529	1.89223638470452	1.68350515463918
"499"	566010	5592720	0.0272	0.0336	0.0405	0.0605	0.0376	0.0454	0.0523	0.0796	0.809524	0.671605	0.449587	1.235294	0.82963	0.555372	1.488971	1.205357	0.669421	2.224265	1.800595	1.493827	0.828194	0.718929	0.472362	1.207447	0.868069	0.570352	1.390957	1.151982	0.657035	2.117021	1.753304	1.521989	287.040253	-3.9e-05	-0.51659	11492.393555	7.971868	0.9834	210.053009	76.987228	5.607273	4.418015	0.569435	0.299523	0.0324	0.0395	0.0464	0.07005	0.820253164556962	0.698275862068966	0.462526766595289	1.21913580246914	0.851293103448276	0.563882940756602	1.4320987654321	1.1746835443038	0.662384011420414	2.16203703703704	1.77341772151899	1.50969827586207
"500"	566040	5592720	0.0275	0.0335	0.0396	0.061	0.038	0.0462	0.0523	0.0813	0.820895	0.694444	0.45082	1.218182	0.84596	0.54918	1.44	1.18209	0.64918	2.218182	1.820896	1.540404	0.822511	0.726577	0.467405	1.21579	0.883365	0.568266	1.376316	1.132035	0.643296	2.139474	1.75974	1.554493	285.749359	-5.2e-05	-0.61022	12328.749023	8.076008	0.956437	210.02562	75.723724	6.471871	4.276663	0.574926	0.303732	0.03275	0.03985	0.04595	0.07115	0.821831869510665	0.712731229597388	0.460295151089248	1.21679389312977	0.867247007616975	0.560084328882642	1.4030534351145	1.15307402760351	0.645818692902319	2.17251908396947	1.78544542032622	1.54842219804135
"501"	566070	5592720	0.027	0.0332	0.0396	0.0605	0.0377	0.045	0.0508	0.0797	0.813253	0.681818	0.446281	1.22963	0.838384	0.54876	1.466667	1.192771	0.654545	2.240741	1.822289	1.527778	0.837778	0.742126	0.473024	1.193634	0.885827	0.564617	1.34748	1.128889	0.63739	2.114058	1.771111	1.568898	284.569794	-1.1e-05	-0.361624	12230.637695	8.083033	0.935928	209.998184	74.571609	7.247599	4.210835	0.577388	0.305997	0.03235	0.0391	0.0452	0.0701	0.827365728900256	0.71570796460177	0.461483594864479	1.20865533230294	0.86504424778761	0.557774607703281	1.39721792890263	1.15601023017903	0.644793152639087	2.16692426584235	1.79283887468031	1.55088495575221
"502"	566100	5592720	0.0273	0.0336	0.0407	0.0619	0.0382	0.0449	0.0516	0.0812	0.8125	0.670762	0.441034	1.230769	0.825553	0.542811	1.490842	1.21131	0.657512	2.267399	1.842262	1.520885	0.850779	0.74031	0.470443	1.175393	0.870155	0.552956	1.350785	1.149221	0.635468	2.125655	1.808463	1.573643	283.403839	5.4e-05	0.038953	11602.888672	8.02466	0.93204	209.970795	73.433037	8.038138	4.232166	0.576584	0.305675	0.03275	0.03925	0.04615	0.07155	0.834394904458599	0.709642470205851	0.457721872816212	1.19847328244275	0.850487540628386	0.548567435359888	1.40916030534351	1.17579617834395	0.645003494060098	2.18473282442748	1.82292993630573	1.55037919826652
