x	y	S2_B02_20160409	S2_B03_20160409	S2_B04_20160409	S2_B08_20160409	BG_20160409	BR_20160409	BNIR_20160409	GB_20160409	GR_20160409	GNIR_20160409	RB_20160409	RG_20160409	RNIR_20160409	NIRB_20160409	NIRG_20160409	NIRR_20160409	DEM	SLP	CS_curv	Long_curv	CI	FA	TWI	LSF	CNBL	VDCN	VD	RSP	MRVBF	MRRTF
566245.000000	5592895.000000	0.019700	0.021000	0.029200	0.052300	0.938095	0.674658	0.376673	1.065990	0.719178	0.401530	1.482234	1.390476	0.558317	2.654822	2.490476	1.791096	264.653351	5.576593	-0.000281	0.000175	-0.577202	6026.553223	8.192190	1.456958	236.094940	28.558407	18.561089	0.606061	0.630413	0.144833
566255.000000	5592895.000000	0.020200	0.021600	0.030100	0.051000	0.935185	0.671096	0.396078	1.069307	0.717608	0.423529	1.490099	1.393519	0.590196	2.524752	2.361111	1.694352	264.214844	5.628692	-0.000239	0.000098	-0.465789	5788.468750	8.142759	1.462786	235.965363	28.249496	18.876541	0.599422	0.598853	0.160491
566265.000000	5592895.000000	0.020600	0.021400	0.027900	0.053000	0.962617	0.738351	0.388679	1.038835	0.767025	0.403774	1.354369	1.303738	0.526415	2.572816	2.476635	1.899642	263.786011	5.613942	-0.000192	0.000034	-0.356836	5618.194824	8.115768	1.449166	235.831131	27.954872	19.182041	0.593032	0.542612	0.199162
566275.000000	5592895.000000	0.020100	0.020700	0.028100	0.053400	0.971015	0.715302	0.376404	1.029851	0.736655	0.387640	1.398010	1.357488	0.526217	2.656717	2.579710	1.900356	263.374023	5.564458	-0.000133	-0.000007	-0.234184	5431.194336	8.090749	1.422946	235.691879	27.682148	19.470516	0.587050	0.506373	0.229988
566285.000000	5592895.000000	0.021100	0.020000	0.028000	0.053000	1.055000	0.753571	0.398113	0.947867	0.714286	0.377358	1.327014	1.400000	0.528302	2.511848	2.650000	1.892857	262.979919	5.523444	-0.000056	-0.000018	-0.090622	5134.166016	8.041471	1.393481	235.545273	27.434666	19.740917	0.581519	0.497901	0.241148
566295.000000	5592895.000000	0.020400	0.019800	0.027000	0.054000	1.030303	0.755556	0.377778	0.970588	0.733333	0.366667	1.323529	1.363637	0.500000	2.647058	2.727273	2.000000	262.593781	5.513658	0.000028	-0.000008	0.058078	4742.409668	7.963460	1.368260	235.389923	27.203850	20.003193	0.576242	0.496504	0.243705
566305.000000	5592895.000000	0.021300	0.019600	0.027400	0.052800	1.086735	0.777372	0.403409	0.920188	0.715329	0.371212	1.286385	1.397959	0.518939	2.478873	2.693877	1.927007	262.201416	5.527344	0.000106	0.000017	0.191114	4359.349121	7.876923	1.349768	235.227020	26.974396	20.271530	0.570911	0.490163	0.248122
566315.000000	5592895.000000	0.021100	0.019600	0.027700	0.052700	1.076531	0.761733	0.400380	0.928910	0.707581	0.371917	1.312796	1.413265	0.525617	2.497630	2.688775	1.902527	261.795471	5.531495	0.000178	0.000059	0.304426	4072.973633	7.808702	1.332977	235.056259	26.739231	20.553326	0.565376	0.478724	0.258125
566325.000000	5592895.000000	0.021000	0.020100	0.028400	0.050900	1.044776	0.739437	0.412574	0.957143	0.707747	0.394892	1.352381	1.412935	0.557957	2.423810	2.532338	1.792253	261.380981	5.505169	0.000236	0.000109	0.392996	3888.401123	7.767456	1.312610	234.876236	26.504757	20.843586	0.559758	0.444521	0.294075
566335.000000	5592895.000000	0.020000	0.020500	0.029000	0.052100	0.975610	0.689655	0.383877	1.025000	0.706897	0.393474	1.450000	1.414634	0.556622	2.605000	2.541463	1.796552	260.964203	5.464807	0.000289	0.000161	0.470079	3765.176758	7.742860	1.291848	234.688080	26.276108	21.136082	0.554182	0.387226	0.357664
566345.000000	5592895.000000	0.019800	0.021100	0.028300	0.050300	0.938389	0.699647	0.393638	1.065656	0.745583	0.419483	1.429293	1.341232	0.562624	2.540404	2.383887	1.777385	260.540131	5.437626	0.000343	0.000213	0.542020	3682.325195	7.725782	1.277860	234.494156	26.045963	21.435822	0.548524	0.367681	0.381014
566355.000000	5592895.000000	0.020400	0.021600	0.027700	0.053600	0.944445	0.736462	0.380597	1.058823	0.779783	0.402985	1.357843	1.282407	0.516791	2.627450	2.481482	1.935018	260.098938	5.425278	0.000359	0.000249	0.545869	3633.736816	7.714855	1.270739	234.295563	25.803364	21.752766	0.542566	0.428183	0.319781
566365.000000	5592895.000000	0.020400	0.020200	0.027300	0.052600	1.009901	0.747253	0.387833	0.990196	0.739927	0.384030	1.338235	1.351485	0.519011	2.578431	2.603961	1.926740	259.635925	5.399101	0.000294	0.000255	0.402998	3627.159912	7.717922	1.262340	234.090851	25.545052	22.091652	0.536227	0.492624	0.259294
566375.000000	5592895.000000	0.020100	0.021000	0.028500	0.053700	0.957143	0.705263	0.374302	1.044776	0.736842	0.391062	1.417911	1.357143	0.530726	2.671642	2.557142	1.884210	259.153534	5.344011	0.000148	0.000232	0.105091	3724.271973	7.754386	1.252159	233.879852	25.273697	22.450073	0.529564	0.508765	0.251026
566385.000000	5592895.000000	0.021600	0.021000	0.028200	0.053300	1.028571	0.765958	0.405253	0.972222	0.744681	0.393996	1.305555	1.342857	0.529081	2.467592	2.538095	1.890071	258.661255	5.274378	-0.000054	0.000189	-0.292952	4005.187988	7.839415	1.248829	233.663757	24.997486	22.818584	0.522766	0.514722	0.253709
566395.000000	5592895.000000	0.020100	0.019200	0.027800	0.052600	1.046875	0.723022	0.382129	0.955224	0.690648	0.365019	1.383085	1.447917	0.528517	2.616916	2.739583	1.892087	258.179596	5.214937	-0.000267	0.000150	-0.700102	4411.242188	7.947558	1.254744	233.443787	24.735817	23.176659	0.516253	0.537651	0.242167
566405.000000	5592895.000000	0.021200	0.020600	0.028700	0.052400	1.029127	0.738676	0.404580	0.971698	0.717770	0.393130	1.353773	1.393204	0.547710	2.471698	2.543690	1.825784	257.728760	5.169248	-0.000435	0.000142	-1.016392	4749.717285	8.031160	1.259328	233.219635	24.509109	23.504192	0.510447	0.601581	0.199284
566415.000000	5592895.000000	0.021000	0.019400	0.026900	0.052000	1.082474	0.780669	0.403846	0.923809	0.721190	0.373077	1.280952	1.386598	0.517308	2.476191	2.680413	1.933086	257.317474	5.109171	-0.000519	0.000165	-1.167857	4881.938477	8.070442	1.247359	232.992538	24.324932	23.792389	0.505516	0.628390	0.185766
566425.000000	5592895.000000	0.020800	0.020200	0.027500	0.050900	1.029703	0.756364	0.408644	0.971154	0.734545	0.396857	1.322115	1.361386	0.540275	2.447115	2.519802	1.850909	256.950165	5.017243	-0.000509	0.000211	-1.135026	4797.817383	8.070832	1.214105	232.763779	24.186382	24.036816	0.501533	0.580982	0.232025
566435.000000	5592895.000000	0.020400	0.020400	0.027400	0.052100	1.000000	0.744526	0.391555	1.000000	0.744526	0.391555	1.343137	1.343137	0.525912	2.553921	2.553922	1.901460	256.625610	4.903767	-0.000423	0.000271	-0.960491	4581.218262	8.047359	1.167739	232.535324	24.090290	24.238823	0.498445	0.548276	0.270430
566445.000000	5592895.000000	0.020000	0.020000	0.027600	0.054400	1.000000	0.724638	0.367647	1.000000	0.724638	0.367647	1.380000	1.380000	0.507353	2.720000	2.720000	1.971014	256.336487	4.785684	-0.000300	0.000342	-0.716833	4331.318359	8.015884	1.118765	232.307571	24.028923	24.405945	0.496090	0.548415	0.282137
566455.000000	5592895.000000	0.019300	0.019500	0.027500	0.053400	0.989744	0.701818	0.361423	1.010363	0.709091	0.365169	1.424870	1.410257	0.514981	2.766840	2.738462	1.941818	256.072754	4.671835	-0.000177	0.000422	-0.477224	4117.078125	7.989698	1.073434	232.081009	23.991753	24.548397	0.494249	0.554573	0.287201
566465.000000	5592895.000000	0.020000	0.018300	0.026600	0.053700	1.092896	0.751880	0.372440	0.915000	0.687970	0.340782	1.330000	1.453552	0.495345	2.684999	2.934426	2.018797	255.824036	4.573085	-0.000082	0.000508	-0.291663	3984.834473	7.978870	1.037295	231.855621	23.968414	24.676483	0.492706	0.559481	0.291284
566475.000000	5592895.000000	0.019300	0.018500	0.026800	0.056300	1.043243	0.720149	0.342806	0.958549	0.690298	0.328597	1.388601	1.448649	0.476021	2.917098	3.043244	2.100746	255.582230	4.507978	-0.000014	0.000600	-0.161222	3945.145996	7.983435	1.016140	231.631958	23.950272	24.798389	0.491286	0.562521	0.293831
566485.000000	5592895.000000	0.019000	0.020600	0.027800	0.055200	0.922330	0.683453	0.344203	1.084210	0.741007	0.373188	1.463158	1.349515	0.503623	2.905263	2.679612	1.985612	255.344391	4.492116	0.000046	0.000698	-0.050042	3941.051514	7.986053	1.011348	231.410461	23.933941	24.917194	0.489921	0.563233	0.294433
566495.000000	5592895.000000	0.018600	0.018400	0.027400	0.055100	1.010870	0.678832	0.337568	0.989247	0.671533	0.333938	1.473118	1.489130	0.497278	2.962365	2.994565	2.010949	255.110931	4.529858	0.000114	0.000799	0.072886	3872.944824	7.960188	1.018880	231.191132	23.919811	25.032452	0.488621	0.561501	0.292994
566505.000000	5592895.000000	0.018700	0.018300	0.026500	0.057000	1.021858	0.705661	0.328070	0.978609	0.690566	0.321053	1.417112	1.448087	0.464912	3.048128	3.114754	2.150944	254.879105	4.612073	0.000202	0.000895	0.229593	3689.627441	7.893304	1.032849	230.973495	23.905617	25.146683	0.487335	0.557542	0.289712
566515.000000	5592895.000000	0.020400	0.020600	0.028700	0.061600	0.990292	0.710802	0.331169	1.009804	0.717770	0.334416	1.406862	1.393204	0.465909	3.019607	2.990292	2.146342	254.639984	4.723955	0.000308	0.000976	0.415104	3433.878418	7.797215	1.050248	230.758026	23.881950	25.268841	0.485877	0.551757	0.284947
566525.000000	5592895.000000	0.022600	0.022600	0.034000	0.074700	1.000000	0.664706	0.302544	1.000000	0.664706	0.302543	1.504425	1.504425	0.455154	3.305309	3.305310	2.197059	254.382156	4.855350	0.000410	0.001032	0.584220	3182.556641	7.693782	1.071885	230.545624	23.836525	25.410583	0.484004	0.544531	0.279062
566535.000000	5592895.000000	0.025100	0.027600	0.037700	0.088000	0.909420	0.665782	0.285227	1.099602	0.732095	0.313636	1.501992	1.365942	0.428409	3.505976	3.188406	2.334217	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000
565845.000000	5592905.000000	0.030600	0.035100	0.052100	0.107500	0.871795	0.587332	0.284651	1.147059	0.673704	0.326512	1.702614	1.484330	0.484651	3.513072	3.062678	2.063340	282.678375	4.550694	-0.000593	-0.000242	-1.170734	3672.491211	8.134069	1.062017	239.145172	43.533203	4.376549	0.908643	0.787038	0.113622
565855.000000	5592905.000000	0.021000	0.020800	0.030700	0.061000	1.009615	0.684039	0.344262	0.990476	0.677524	0.340984	1.461905	1.475962	0.503279	2.904762	2.932693	1.986971	282.409943	4.509654	-0.000635	-0.000318	-1.254942	3921.154297	8.090759	1.038853	239.100983	43.308952	4.609673	0.903796	0.731620	0.157134
565865.000000	5592905.000000	0.016000	0.018200	0.023200	0.048800	0.879121	0.689655	0.327869	1.137500	0.784483	0.372951	1.450000	1.274725	0.475410	3.049999	2.681319	2.103448	281.895020	4.412695	-0.000690	-0.000437	-1.369065	4361.737305	8.104119	1.007956	239.012863	42.882137	5.053642	0.894568	0.636764	0.239182
565875.000000	5592905.000000	0.018600	0.017700	0.023900	0.048800	1.050848	0.778243	0.381148	0.951613	0.740586	0.362705	1.284946	1.350283	0.489754	2.623655	2.757062	2.041841	281.424011	4.302239	-0.000683	-0.000484	-1.355245	4627.160156	8.189195	0.987051	238.926178	42.497837	5.451496	0.886300	0.589747	0.290065
565885.000000	5592905.000000	0.020700	0.019500	0.026100	0.051000	1.061539	0.793104	0.405882	0.942029	0.747126	0.382353	1.260870	1.338462	0.511765	2.463768	2.615385	1.954023	280.993927	4.200810	-0.000607	-0.000464	-1.190746	4650.170898	8.217710	0.957845	238.841446	42.152485	5.805504	0.878938	0.585985	0.305117
565895.000000	5592905.000000	0.020500	0.020600	0.027900	0.052400	0.995146	0.734767	0.391221	1.004878	0.738351	0.393130	1.360975	1.354369	0.532443	2.556097	2.543690	1.878136	280.597443	4.109850	-0.000473	-0.000391	-0.895912	4467.033203	8.198818	0.923447	238.758850	41.838585	6.122742	0.872332	0.595553	0.309161
565905.000000	5592905.000000	0.020400	0.021100	0.029200	0.054200	0.966825	0.698630	0.376384	1.034313	0.722603	0.389299	1.431372	1.383886	0.538745	2.656862	2.568721	1.856164	280.226501	4.030982	-0.000307	-0.000278	-0.532607	4166.573242	8.148203	0.887982	238.678009	41.548473	6.411816	0.866302	0.599483	0.311433
565915.000000	5592905.000000	0.020700	0.020300	0.030400	0.054200	1.019705	0.680921	0.381919	0.980676	0.667763	0.374539	1.468599	1.497537	0.560886	2.618357	2.669951	1.782895	279.872375	3.984692	-0.000136	-0.000138	-0.175093	3818.307129	8.072172	0.859543	238.598709	41.273682	6.681858	0.860657	0.593547	0.312599
565925.000000	5592905.000000	0.019300	0.019900	0.027000	0.050600	0.969849	0.714815	0.381423	1.031088	0.737037	0.393281	1.398964	1.356784	0.533597	2.621762	2.542714	1.874074	279.524475	3.991340	0.000012	0.000015	0.115036	3459.824707	7.971673	0.844518	238.521118	41.003361	6.943314	0.855178	0.587433	0.312198
565935.000000	5592905.000000	0.017900	0.017000	0.024800	0.048400	1.052941	0.721774	0.369835	0.949721	0.685484	0.351240	1.385475	1.458823	0.512397	2.703911	2.847059	1.951613	279.169189	4.057371	0.000124	0.000165	0.296513	3137.503906	7.857794	0.846067	238.444885	40.724285	7.210373	0.849571	0.582952	0.310049
565945.000000	5592905.000000	0.016700	0.018300	0.025900	0.050800	0.912568	0.644788	0.328740	1.095808	0.706564	0.360236	1.550898	1.415300	0.509843	3.041916	2.775956	1.961390	278.794861	4.172932	0.000195	0.000295	0.363717	2891.406738	7.748555	0.863448	238.369522	40.425350	7.495346	0.843580	0.577642	0.306347
565955.000000	5592905.000000	0.021000	0.020200	0.027300	0.052300	1.039604	0.769231	0.401530	0.961905	0.739927	0.386233	1.300000	1.351485	0.521989	2.490476	2.589109	1.915751	278.398621	4.308412	0.000225	0.000387	0.335101	2717.346924	7.654828	0.889070	238.294861	40.103752	7.801559	0.837137	0.571933	0.301757
565965.000000	5592905.000000	0.022600	0.021500	0.029900	0.053600	1.051163	0.755853	0.421642	0.951327	0.719063	0.401119	1.323009	1.390698	0.557836	2.371681	2.493024	1.792642	277.982239	4.434172	0.000227	0.000440	0.259389	2603.944580	7.583783	0.915203	238.221313	39.760933	8.126808	0.830285	0.566378	0.297091
565975.000000	5592905.000000	0.021200	0.021200	0.029400	0.056000	1.000000	0.721088	0.378571	1.000000	0.721088	0.378571	1.386792	1.386793	0.525000	2.641509	2.641510	1.904762	277.548431	4.541350	0.000227	0.000466	0.197284	2554.033447	7.540845	0.940450	238.149109	39.399319	8.468113	0.823082	0.561332	0.292841
565985.000000	5592905.000000	0.020000	0.020400	0.027100	0.056400	0.980392	0.738007	0.354610	1.020000	0.752767	0.361702	1.355000	1.328431	0.480496	2.819999	2.764706	2.081181	277.101196	4.626006	0.000233	0.000468	0.169052	2559.548828	7.524627	0.963682	238.078110	39.023090	8.821606	0.815609	0.557067	0.289275
565995.000000	5592905.000000	0.020900	0.021700	0.030300	0.055100	0.963134	0.689769	0.379310	1.038277	0.716172	0.393829	1.449761	1.396314	0.549909	2.636363	2.539171	1.818482	276.644287	4.687871	0.000232	0.000442	0.151732	2601.078125	7.527448	0.983570	238.008408	38.635883	9.183384	0.807945	0.553669	0.286456
566005.000000	5592905.000000	0.018500	0.020600	0.028800	0.053500	0.898058	0.642361	0.345794	1.113513	0.715278	0.385047	1.556757	1.398059	0.538318	2.891892	2.597088	1.857639	276.178284	4.738081	0.000221	0.000392	0.125152	2667.103027	7.541814	1.002242	237.940277	38.238014	9.552578	0.800104	0.551010	0.284264
566015.000000	5592905.000000	0.020300	0.019100	0.025900	0.052300	1.062827	0.783784	0.388145	0.940887	0.737452	0.365201	1.275862	1.356021	0.495220	2.576354	2.738220	2.019305	275.702026	4.768469	0.000204	0.000328	0.089675	2765.369385	7.571425	1.017860	237.873566	37.828468	9.930511	0.792058	0.549633	0.283129
566025.000000	5592905.000000	0.019700	0.019600	0.026500	0.050600	1.005102	0.743396	0.389328	0.994924	0.739623	0.387352	1.345178	1.352041	0.523715	2.568528	2.581632	1.909434	275.220032	4.754153	0.000181	0.000262	0.048641	2907.463379	7.624349	1.024013	237.807877	37.412136	10.313095	0.783895	0.550592	0.283912
566035.000000	5592905.000000	0.019300	0.020700	0.028500	0.051300	0.932367	0.677193	0.376218	1.072539	0.726316	0.403509	1.476684	1.376812	0.555556	2.658031	2.478261	1.800000	274.742340	4.689256	0.000167	0.000214	0.024651	3090.100586	7.698948	1.018177	237.743256	36.999096	10.690266	0.775823	0.554079	0.286787
566045.000000	5592905.000000	0.021100	0.020500	0.028700	0.051500	1.029268	0.735192	0.409709	0.971564	0.714286	0.398058	1.360190	1.400000	0.557282	2.440758	2.512195	1.794425	274.276733	4.589551	0.000183	0.000198	0.067017	3313.878418	7.790249	1.004045	237.680069	36.596668	11.053932	0.768009	0.559041	0.290915
566055.000000	5592905.000000	0.021600	0.021200	0.029900	0.053000	1.018868	0.722408	0.407547	0.981481	0.709030	0.400000	1.384259	1.410377	0.564151	2.453704	2.500000	1.772575	273.824524	4.487885	0.000239	0.000217	0.207587	3596.221680	7.894073	0.991260	237.618484	36.206036	11.402634	0.760481	0.563694	0.294822
566065.000000	5592905.000000	0.020600	0.021400	0.030000	0.054300	0.962617	0.686667	0.379374	1.038835	0.713333	0.394107	1.456311	1.401869	0.552486	2.635922	2.537383	1.810000	273.380219	4.431506	0.000320	0.000256	0.417481	3937.526367	7.997045	0.992942	237.558258	35.821960	11.742130	0.753118	0.566169	0.296914
566075.000000	5592905.000000	0.020800	0.021600	0.029200	0.054000	0.962963	0.712329	0.385185	1.038461	0.739726	0.400000	1.403846	1.351852	0.540741	2.596153	2.500000	1.849315	272.930176	4.451500	0.000397	0.000292	0.630749	4315.312012	8.083893	1.017253	237.499252	35.430912	12.086262	0.745632	0.565414	0.296277
566085.000000	5592905.000000	0.021900	0.019900	0.028200	0.053200	1.100502	0.776596	0.411654	0.908676	0.705674	0.374060	1.287671	1.417085	0.530075	2.429224	2.673367	1.886525	272.456970	4.534328	0.000442	0.000309	0.787745	4727.489258	8.156236	1.061049	237.441650	35.015312	12.452324	0.737654	0.561857	0.293278
566095.000000	5592905.000000	0.020900	0.020600	0.027400	0.052500	1.014564	0.762774	0.398095	0.985646	0.751825	0.392381	1.311005	1.330097	0.521905	2.511961	2.548544	1.916058	271.950287	4.635042	0.000439	0.000298	0.849098	5197.248047	8.228476	1.112547	237.385193	34.565094	12.850914	0.728962	0.557154	0.289338
566105.000000	5592905.000000	0.019700	0.020900	0.027500	0.053000	0.942584	0.716364	0.371698	1.060914	0.760000	0.394340	1.395939	1.315789	0.518868	2.690356	2.535885	1.927273	271.411743	4.714581	0.000380	0.000255	0.790554	5729.475098	8.308720	1.159746	237.329483	34.082249	13.280788	0.719582	0.553025	0.285907
566115.000000	5592905.000000	0.019900	0.019800	0.027300	0.054300	1.005051	0.728938	0.366483	0.994975	0.725275	0.364641	1.371859	1.378788	0.502762	2.728643	2.742425	1.989011	270.848297	4.763092	0.000273	0.000187	0.612842	6311.644043	8.395287	1.198252	237.273193	33.575100	13.735126	0.709666	0.544474	0.288884
566125.000000	5592905.000000	0.019800	0.020000	0.027100	0.050900	0.990000	0.730627	0.388998	1.010101	0.738007	0.392927	1.368687	1.355000	0.532417	2.570707	2.545000	1.878229	270.266418	4.789334	0.000142	0.000118	0.353195	6942.943359	8.438314	1.218730	237.215576	33.050854	14.207237	0.699355	0.525559	0.304222
566135.000000	5592905.000000	0.018800	0.020400	0.028400	0.050800	0.921569	0.661972	0.370079	1.085106	0.718310	0.401575	1.510638	1.392157	0.559055	2.702128	2.490196	1.788732	269.673706	4.800587	0.000011	0.000067	0.062210	7617.361816	8.587156	1.260766	237.155777	32.517910	14.689423	0.688817	0.547102	0.283641
566145.000000	5592905.000000	0.019900	0.019200	0.029100	0.051900	1.036458	0.683849	0.383430	0.964824	0.659794	0.369942	1.462311	1.515625	0.560694	2.608040	2.703125	1.783505	269.080597	4.801733	-0.000105	0.000049	-0.224830	8283.703125	8.718556	1.293919	237.093826	31.986778	15.171234	0.678275	0.569557	0.261415
566155.000000	5592905.000000	0.021000	0.021800	0.029400	0.053900	0.963303	0.714286	0.389610	1.038095	0.741497	0.404453	1.400000	1.348624	0.545455	2.566667	2.472477	1.833333	268.497437	4.812529	-0.000201	0.000061	-0.485856	8806.019531	8.720238	1.298512	237.028717	31.468716	15.642357	0.667953	0.551904	0.275195
